Gene ID	Associated Gene Name	EntrezGene ID
ENSMUSG00000095536	Gm25285	
ENSMUSG00000065155	Gm25481	
ENSMUSG00000024908	Ppp6r3	52036
ENSMUSG00000098446	Mir7242	
ENSMUSG00000098612	Mir6241	
ENSMUSG00000088270	Gm23122	
ENSMUSG00000058508	Gm10042	
ENSMUSG00000095537	Gm25286	
ENSMUSG00000075833	Gm22003	
ENSMUSG00000035051	Dhx57	106794
ENSMUSG00000059409	Ppp2r5d	21770
ENSMUSG00000087993	Mir1982	
ENSMUSG00000098830	Mir7024	
ENSMUSG00000093388	Gm22655	
ENSMUSG00000065548	Mir29c	
ENSMUSG00000087726	Gm26275	
ENSMUSG00000095732	Gm25311	
ENSMUSG00000020605	Hs1bp3	58240
ENSMUSG00000077672	Gm24472	
ENSMUSG00000076316	Mir673	
ENSMUSG00000095000	Gm25171	
ENSMUSG00000062713	Sim2	20465
ENSMUSG00000055170	Ifng	15978
ENSMUSG00000093082	Gm24322	
ENSMUSG00000064737	Gm23056	
ENSMUSG00000095944	n-R5s210	
ENSMUSG00000080384	Gm22105	
ENSMUSG00000093207	Gm22414	
ENSMUSG00000092819	Gm23639	
ENSMUSG00000044231	Nhlrc1	105193
ENSMUSG00000077095	Gm24342	
ENSMUSG00000080500	Gm22072	
ENSMUSG00000052798	Nup107	103468
ENSMUSG00000095165	Gm25547	
ENSMUSG00000098347	Mir6339	
ENSMUSG00000019971	Cep290	216274
ENSMUSG00000088090	Gm23668	
ENSMUSG00000064517	Gm22454	
ENSMUSG00000053441	Adamts19	240322
ENSMUSG00000020656	Grhl1	195733
ENSMUSG00000064408	Gm23924	
ENSMUSG00000064686	Gm25810	
ENSMUSG00000088914	Gm22605	
ENSMUSG00000020308	Tpgs1	110012
ENSMUSG00000059406	Tmprss9	432478
ENSMUSG00000076014	Mir669a-2	
ENSMUSG00000076036	Gm22133	
ENSMUSG00000087917	Gm24911	
ENSMUSG00000105723	Mir7210	
ENSMUSG00000089189	Gm22943	
ENSMUSG00000098712	Mir7010	
ENSMUSG00000065574	Mir203	
ENSMUSG00000065427	Mir429	
ENSMUSG00000090897	Gm44501	102577427
ENSMUSG00000090897	Gm44501	102577428
ENSMUSG00000065244	Gm22296	
ENSMUSG00000077096	Gm22015	
ENSMUSG00000096817	Gm25084	
ENSMUSG00000049106	Dcaf5	320808
ENSMUSG00000034881	Tbxa2r	21390
ENSMUSG00000092966	Gm22240	
ENSMUSG00000054723	Vmac	106639
ENSMUSG00000098998	Gm27913	
ENSMUSG00000094937	Gm23770	
ENSMUSG00000064992	Gm22421	
ENSMUSG00000087919	Gm24908	
ENSMUSG00000065599	Mir23b	
ENSMUSG00000095506	Gm22448	
ENSMUSG00000003206	Ebi3	50498
ENSMUSG00000061911	Myt1l	17933
ENSMUSG00000095477	Gm25076	
ENSMUSG00000093011	Mir100	
ENSMUSG00000096694	Gm23190	
ENSMUSG00000061654	Spry3	236576
ENSMUSG00000098385	Gm27500	
ENSMUSG00000024754	Tmem2	83921
ENSMUSG00000096182	Gm23308	
ENSMUSG00000077449	Gm23127	
ENSMUSG00000095645	n-R5s143	
ENSMUSG00000088060	Gm24475	
ENSMUSG00000077730	Gm23609	
ENSMUSG00000088028	Gm22141	
ENSMUSG00000012017	Scarf2	224024
ENSMUSG00000036613	Tssc1	380752
ENSMUSG00000077728	Gm22899	
ENSMUSG00000089038	Gm22164	
ENSMUSG00000077795	Gm25561	
ENSMUSG00000073233	Gm9144	
ENSMUSG00000093032	Gm23631	
ENSMUSG00000065865	Gm24030	
ENSMUSG00000076233	Gm22761	
ENSMUSG00000075908	Gm23940	
ENSMUSG00000077402	Gm25418	
ENSMUSG00000096564	Gm24099	
ENSMUSG00000092847	Mir344d-1	
ENSMUSG00000077259	Gm23979	
ENSMUSG00000025354	Dnajc14	74330
ENSMUSG00000098489	Mir7678	
ENSMUSG00000099075	Mir7674	
ENSMUSG00000039601	Rcan2	53901
ENSMUSG00000076256	Mir19b-1	
ENSMUSG00000065804	Gm23039	
ENSMUSG00000077004	Gm23876	
ENSMUSG00000098259	Gm27616	
ENSMUSG00000080350	Gm26248	
ENSMUSG00000099323	Gm28016	
ENSMUSG00000070084	Mir486	
ENSMUSG00000095971	Gm26436	
ENSMUSG00000076030	Gm22750	
ENSMUSG00000067614	Krt86	16679
ENSMUSG00000089317	Snord123	
ENSMUSG00000084506	Gm23792	
ENSMUSG00000098342	Gm27849	
ENSMUSG00000021799	Opn4	30044
ENSMUSG00000076357	Mir653	
ENSMUSG00000084432	Gm23426	
ENSMUSG00000077703	Gm24066	
ENSMUSG00000089304	Gm24844	
ENSMUSG00000105908	Mir6920	
ENSMUSG00000088577	Gm25456	
ENSMUSG00000036904	Fzd8	14370
ENSMUSG00000035798	Zdhhc17	320150
ENSMUSG00000080330	Gm22468	
ENSMUSG00000089145	Gm25265	
ENSMUSG00000087946	Gm24248	
ENSMUSG00000098647	CAAA01064564.1	
ENSMUSG00000088790	Gm22541	
ENSMUSG00000065845	Gm25189	
ENSMUSG00000088543	Gm24961	
ENSMUSG00000024713	Pcsk5	18552
ENSMUSG00000065807	Gm23038	
ENSMUSG00000041057	Wdr43	72515
ENSMUSG00000065555	Mir219a-1	
ENSMUSG00000067279	Ppp1r3c	53412
ENSMUSG00000024423	Impact	16210
ENSMUSG00000060950	Trmt61a	328162
ENSMUSG00000045930	Clec14a	66864
ENSMUSG00000076370	Gm22369	
ENSMUSG00000093173	Gm23872	
ENSMUSG00000020948	Klhl28	66689
ENSMUSG00000023949	Tcte1	21645
ENSMUSG00000084479	Gm26424	
ENSMUSG00000077356	Gm26288	
ENSMUSG00000096790	Gm22995	
ENSMUSG00000099300	Mir6356	
ENSMUSG00000020029	Nudt4	71207
ENSMUSG00000093208	Gm27325	
ENSMUSG00000077420	Gm24282	
ENSMUSG00000091938	Gm2564	
ENSMUSG00000022992	Kansl2	69612
ENSMUSG00000096018	Gm26435	
ENSMUSG00000020132	Rab21	216344
ENSMUSG00000077696	n-R5s172	
ENSMUSG00000021044	Adck1	72113
ENSMUSG00000079764	AC087559.1	
ENSMUSG00000079438	Gm11115	
ENSMUSG00000084532	n-R5s218	
ENSMUSG00000095738	Gm25313	
ENSMUSG00000035923	Myf6	17878
ENSMUSG00000063277	Gm10128	
ENSMUSG00000046961	Gpr156	239845
ENSMUSG00000091900	Gm4353	
ENSMUSG00000024069	Slc30a6	210148
ENSMUSG00000084459	Gm24598	
ENSMUSG00000021537	Cetn3	12626
ENSMUSG00000080486	Snord100	
ENSMUSG00000024989	Cep55	74107
ENSMUSG00000106409	Mir7092	
ENSMUSG00000024790	Sac3d1	66406
ENSMUSG00000067627	Gm10217	
ENSMUSG00000091053	Gm9742	
ENSMUSG00000039367	Sec24c	218811
ENSMUSG00000088658	Gm24846	
ENSMUSG00000024082	Ndufaf7	73694
ENSMUSG00000077462	Gm26417	
ENSMUSG00000020087	Tysnd1	71767
ENSMUSG00000037579	Kcnh3	16512
ENSMUSG00000021133	Susd6	217684
ENSMUSG00000093780	Gm22395	
ENSMUSG00000056612	Ppp1r14b	18938
ENSMUSG00000048856	Slc25a47	104910
ENSMUSG00000070081	Mir505	
ENSMUSG00000025405	Inhbc	16325
ENSMUSG00000044461	Shisa2	219134
ENSMUSG00000094514	AC133103.3	
ENSMUSG00000058281	Gm10038	
ENSMUSG00000024841	Eif1ad	69860
ENSMUSG00000040717	Il17rd	171463
ENSMUSG00000071716	Apol7e	666348
ENSMUSG00000041215	Yeats2	208146
ENSMUSG00000047025	Ccer1	66716
ENSMUSG00000095677	Dynlt1f	100040531
ENSMUSG00000024846	Cst6	73720
ENSMUSG00000037594	BC022687	217887
ENSMUSG00000025157	Zdhhc16	74168
ENSMUSG00000078488	Gm10945	
ENSMUSG00000058172	Krtap6-1	16700
ENSMUSG00000024256	Adcyap1	11516
ENSMUSG00000043631	Ecm2	407800
ENSMUSG00000094498	Gm10582	
ENSMUSG00000023905	Tnfrsf12a	27279
ENSMUSG00000021811	Dnajc9	108671
ENSMUSG00000078485	Plekhn1	231002
ENSMUSG00000047911	Npm2	328440
ENSMUSG00000091580	Gm6467	
ENSMUSG00000067586	S1pr3	13610
ENSMUSG00000033991	Ttc37	218343
ENSMUSG00000039109	F13a1	74145
ENSMUSG00000020642	Rnf144a	108089
ENSMUSG00000047492	Inhbe	16326
ENSMUSG00000046230	Vps13a	271564
ENSMUSG00000079353	Gm11099	
ENSMUSG00000055839	Tceb2	67673
ENSMUSG00000034127	Tspan8	216350
ENSMUSG00000033102	Cdc14b	218294
ENSMUSG00000095886	Esp38	100126775
ENSMUSG00000021668	Polk	27015
ENSMUSG00000042655	Fam159b	77803
ENSMUSG00000021495	Fam193b	212483
ENSMUSG00000059455	Plac8l1	69401
ENSMUSG00000075014	Gm10800	
ENSMUSG00000095186	Gm10718	
ENSMUSG00000052005	Gm9864	
ENSMUSG00000038781	Stap2	106766
ENSMUSG00000054745	Gm9955	
ENSMUSG00000024897	Apba1	319924
ENSMUSG00000068964	Gm6361	
ENSMUSG00000024376	Epb41l4a	13824
ENSMUSG00000095547	Gm10719	
ENSMUSG00000020608	Smc6	67241
ENSMUSG00000095821	Tcstv3	236219
ENSMUSG00000021120	Pigh	110417
ENSMUSG00000093919	Gm20760	
ENSMUSG00000021482	Aaed1	66129
ENSMUSG00000059511	Gm20563	
ENSMUSG00000022359	Wdyhv1	76773
ENSMUSG00000094265	n-R5s109	
ENSMUSG00000051346	Spryd4	66701
ENSMUSG00000087717	Gm25824	
ENSMUSG00000066620	Gm4883	
ENSMUSG00000067889	Sptbn2	20743
ENSMUSG00000098565	Gm27760	
ENSMUSG00000021038	Vipas39	104799
ENSMUSG00000066440	Zfyve26	211978
ENSMUSG00000099302	Gm27421	
ENSMUSG00000054450	Gm9945	
ENSMUSG00000065385	n-R5s153	
ENSMUSG00000037386	Rims2	116838
ENSMUSG00000095744	Gm22476	
ENSMUSG00000056257	Gm5447	
ENSMUSG00000024907	Gal	14419
ENSMUSG00000036760	Kcnk9	223604
ENSMUSG00000092638	Mir5112	
ENSMUSG00000065669	Gm22581	
ENSMUSG00000049164	Zfp518a	72672
ENSMUSG00000007603	Dus3l	224907
ENSMUSG00000088283	Gm23587	
ENSMUSG00000084641	n-R5s21	
ENSMUSG00000077761	Gm25214	
ENSMUSG00000076972	Mir193b	
ENSMUSG00000090673	Gm340	
ENSMUSG00000065283	Gm24454	
ENSMUSG00000088022	Gm22146	
ENSMUSG00000064726	Gm25854	
ENSMUSG00000089091	Gm25656	
ENSMUSG00000099176	Mir6238	
ENSMUSG00000088180	Gm22218	
ENSMUSG00000098868	Gm27466	
ENSMUSG00000089543	Gm25836	
ENSMUSG00000077726	Gm22900	
ENSMUSG00000104657	AL928567.1	
ENSMUSG00000033114	Slc35d2	70484
ENSMUSG00000021532	Fastkd3	69577
ENSMUSG00000088260	Gm24780	
ENSMUSG00000089178	Gm22429	
ENSMUSG00000025189	Cnnm1	83674
ENSMUSG00000021945	Zmym2	76007
ENSMUSG00000093273	Mir3064	
ENSMUSG00000093184	Gm25693	
ENSMUSG00000088094	Gm23670	
ENSMUSG00000071858	Gm94	225443
ENSMUSG00000089039	Gm22165	
ENSMUSG00000024885	Aldh3b1	67689
ENSMUSG00000093829	Gm24798	
ENSMUSG00000024975	Pdcd4	18569
ENSMUSG00000088581	Gm22967	
ENSMUSG00000089625	Gm25443	
ENSMUSG00000024091	Vapa	30960
ENSMUSG00000088073	Gm22817	
ENSMUSG00000077231	Gm25096	
ENSMUSG00000092697	Gm22925	
ENSMUSG00000089050	Gm23353	
ENSMUSG00000020598	Nrcam	319504
ENSMUSG00000095418	Gm23922	
ENSMUSG00000008482	Rnf151	67504
ENSMUSG00000076270	Mir719	
ENSMUSG00000088550	Gm22099	
ENSMUSG00000093217	Gm25246	
ENSMUSG00000098994	Gm27599	
ENSMUSG00000064389	Gm26446	
ENSMUSG00000063787	Chchd1	66121
ENSMUSG00000088942	Gm23260	
ENSMUSG00000065380	Gm23095	
ENSMUSG00000077928	Mir208b	
ENSMUSG00000076142	Mir711	
ENSMUSG00000077830	Gm26050	
ENSMUSG00000094968	Gm22419	
ENSMUSG00000105758	Mirlet7e	
ENSMUSG00000084587	n-R5s174	
ENSMUSG00000095240	Cypt14	100504400
ENSMUSG00000064435	Gm25588	
ENSMUSG00000084957	Bbip1	100503572
ENSMUSG00000089290	Gm23207	
ENSMUSG00000093757	Mir5623	
ENSMUSG00000080516	Gm22197	
ENSMUSG00000064495	Gm24313	
ENSMUSG00000088047	Gm23325	
ENSMUSG00000006818	Sod2	20656
ENSMUSG00000077237	Gm22438	
ENSMUSG00000065432	Mir208a	
ENSMUSG00000096377	Mir5123	
ENSMUSG00000052727	Map1b	17755
ENSMUSG00000084531	Gm25843	
ENSMUSG00000053226	Dand5	23863
ENSMUSG00000077661	n-R5s51	
ENSMUSG00000087816	Gm25116	
ENSMUSG00000021179	Nrde2	217827
ENSMUSG00000076227	Gm25593	
ENSMUSG00000080508	Gm25041	
ENSMUSG00000065559	Mir206	
ENSMUSG00000025353	Ormdl2	66844
ENSMUSG00000080430	Gm24275	
ENSMUSG00000089291	Gm23208	
ENSMUSG00000099221	Mir6371	
ENSMUSG00000098454	Mir7032	
ENSMUSG00000092841	Gm24330	
ENSMUSG00000077625	Snord4a	
ENSMUSG00000025025	Mxi1	17859
ENSMUSG00000033278	Ptprm	19274
ENSMUSG00000064582	Gm25135	
ENSMUSG00000093107	Mir1839	
ENSMUSG00000024983	Vti1a	53611
ENSMUSG00000096620	Gm5169	382277
ENSMUSG00000093317	Gm25470	
ENSMUSG00000088703	Gm25555	
ENSMUSG00000024854	Pold4	69745
ENSMUSG00000064925	Snora62	
ENSMUSG00000042179	Pnliprp1	18946
ENSMUSG00000084579	Gm23661	
ENSMUSG00000054008	Ndst1	15531
ENSMUSG00000073052	D130052B06Rik	
ENSMUSG00000088750	Gm24901	
ENSMUSG00000053508	BC048502	223927
ENSMUSG00000084454	Gm24592	
ENSMUSG00000024991	Eif3a	13669
ENSMUSG00000084508	Gm25325	
ENSMUSG00000077457	Snord65	
ENSMUSG00000088894	Gm22520	
ENSMUSG00000021758	Ddx4	13206
ENSMUSG00000089335	Gm24348	
ENSMUSG00000065572	Mir130b	
ENSMUSG00000051864	Tbc1d22a	223754
ENSMUSG00000076994	Mir466b-3	
ENSMUSG00000094630	n-R5s92	
ENSMUSG00000084595	n-R5s188	
ENSMUSG00000060201	Spink7	408198
ENSMUSG00000096280	Gm23287	
ENSMUSG00000065049	Gm24041	
ENSMUSG00000021178	Psmc1	19179
ENSMUSG00000104812	Gm44329	
ENSMUSG00000094405	Gm23143	
ENSMUSG00000038025	Phf2	18676
ENSMUSG00000098497	Mir6932	
ENSMUSG00000078240	Gm3550	
ENSMUSG00000077163	Gm24116	
ENSMUSG00000096613	n-R5s102	
ENSMUSG00000094245	Gm23966	
ENSMUSG00000074922	Fam122a	68034
ENSMUSG00000077125	Gm26399	
ENSMUSG00000037075	Rnf139	75841
ENSMUSG00000065556	Mir101b	
ENSMUSG00000094665	Gm24873	
ENSMUSG00000022591	Gm9747	
ENSMUSG00000105169	Gm44476	
ENSMUSG00000080627	Gm22677	
ENSMUSG00000078002	Mir880	
ENSMUSG00000084545	n-R5s80	
ENSMUSG00000088370	Gm22880	
ENSMUSG00000057762	Gm6169	
ENSMUSG00000092974	Gm25072	
ENSMUSG00000053740	Gm6457	
ENSMUSG00000094785	Gm24661	
ENSMUSG00000024853	Sf3b2	319322
ENSMUSG00000092723	Gm24804	
ENSMUSG00000089157	Gm22425	
ENSMUSG00000094796	BC147527	625360
ENSMUSG00000002847	Pla1a	85031
ENSMUSG00000065196	Snord85	
ENSMUSG00000075480	Gm10840	
ENSMUSG00000089073	Gm23380	
ENSMUSG00000041846	Smek1	68734
ENSMUSG00000075829	Gm23692	
ENSMUSG00000044065	Gm9788	
ENSMUSG00000088088	Rmrp	
ENSMUSG00000073761	4933427I04Rik	
ENSMUSG00000095462	Gm21725	
ENSMUSG00000084704	n-R5s216	
ENSMUSG00000091768	Gm17617	
ENSMUSG00000089615	Gm23774	
ENSMUSG00000045629	Sh3tc2	225608
ENSMUSG00000035614	Fam179b	328108
ENSMUSG00000088891	Gm22516	
ENSMUSG00000050377	Il31ra	218624
ENSMUSG00000050299	Gm9843	
ENSMUSG00000088122	Gm26069	
ENSMUSG00000054116	E130116L18Rik	
ENSMUSG00000053799	Exoc6	107371
ENSMUSG00000088153	Gm26348	
ENSMUSG00000080622	Gm22676	
ENSMUSG00000020644	Id2	15902
ENSMUSG00000095570	AC140325.3	
ENSMUSG00000098408	Mir6237	
ENSMUSG00000076456	Mir760	
ENSMUSG00000045455	Gm9797	
ENSMUSG00000093190	Gm22875	
ENSMUSG00000096645	Spin2e	100862118
ENSMUSG00000060377	Rpl36a-ps1	
ENSMUSG00000098711	Gm28030	
ENSMUSG00000093690	Mir5619	
ENSMUSG00000061724	Gm2423	
ENSMUSG00000064904	Gm25404	
ENSMUSG00000095325	Zfp870	240066
ENSMUSG00000105743	Mir1949	
ENSMUSG00000095406	Gm18025	
ENSMUSG00000050002	Idnk	75731
ENSMUSG00000088193	Gm23905	
ENSMUSG00000058932	Gm2174	
ENSMUSG00000065532	Mir187	
ENSMUSG00000095193	Gm20939	100044193
ENSMUSG00000088016	Gm23830	
ENSMUSG00000099309	Mir7085	
ENSMUSG00000062456	Rpl9-ps6	
ENSMUSG00000080406	Mir1188	
ENSMUSG00000090987	Gm4781	
ENSMUSG00000021741	Gm5457	
ENSMUSG00000098723	Gm27332	
ENSMUSG00000093140	Mir28b	
ENSMUSG00000080499	Gm25338	
ENSMUSG00000094772	Rpl29-ps2	
ENSMUSG00000064429	Gm22747	
ENSMUSG00000092888	Gm22122	
ENSMUSG00000098969	Gm27695	
ENSMUSG00000015441	Gzmf	14943
ENSMUSG00000011148	Adssl1	11565
ENSMUSG00000022129	Dct	13190
ENSMUSG00000064467	n-R5s37	
ENSMUSG00000077834	Mir669d	
ENSMUSG00000054758	Gm9956	
ENSMUSG00000104827	Gm24826	
ENSMUSG00000093916	Gm379	
ENSMUSG00000088499	Gm22654	
ENSMUSG00000096110	Gm26270	
ENSMUSG00000034501	Pcnx4	67708
ENSMUSG00000067716	Gm7275	
ENSMUSG00000024900	Cpt1a	12894
ENSMUSG00000098896	Mir3473g	
ENSMUSG00000105142	Mir7214	
ENSMUSG00000077644	Gm24982	
ENSMUSG00000090790	Gm17377	
ENSMUSG00000096841	Gm25596	
ENSMUSG00000057160	Gm16372	
ENSMUSG00000087737	Gm24647	
ENSMUSG00000098852	Gm27392	
ENSMUSG00000048559	4930555K19Rik	
ENSMUSG00000076272	Mir666	
ENSMUSG00000077403	Gm25419	
ENSMUSG00000077468	Gm26416	
ENSMUSG00000088573	Gm24530	
ENSMUSG00000098982	Gm28002	
ENSMUSG00000022542	Sept12	71089
ENSMUSG00000095590	Gm24305	
ENSMUSG00000052471	Gm9881	
ENSMUSG00000019978	Epb41l2	13822
ENSMUSG00000096863	Gm22259	
ENSMUSG00000077484	Gm25274	
ENSMUSG00000089223	Gm25048	
ENSMUSG00000094963	Gm22418	
ENSMUSG00000097871	B230104I21Rik	
ENSMUSG00000088716	Gm22724	
ENSMUSG00000053205	Styx	56291
ENSMUSG00000094474	AC123873.2	100038995
ENSMUSG00000094474	AC123873.2	100041712
ENSMUSG00000094474	AC123873.2	100862245
ENSMUSG00000064485	Gm23735	
ENSMUSG00000065223	Gm25792	
ENSMUSG00000091383	Hist1h2al	
ENSMUSG00000098956	Gm27855	
ENSMUSG00000035235	Trim13	66597
ENSMUSG00000077561	Gm24607	
ENSMUSG00000076136	Gm24951	
ENSMUSG00000077749	Gm26341	
ENSMUSG00000076282	Gm24271	
ENSMUSG00000084883	Ccdc85c	668158
ENSMUSG00000099189	Gm27875	
ENSMUSG00000084719	Gm24632	
ENSMUSG00000094386	Gm25066	
ENSMUSG00000084606	Gm23118	
ENSMUSG00000098521	Mir7243	
ENSMUSG00000021051	Ppp2r5e	26932
ENSMUSG00000064850	Gm23443	
ENSMUSG00000022614	Lmf2	105847
ENSMUSG00000051456	Hspb3	56534
ENSMUSG00000084442	Gm26253	
ENSMUSG00000065534	Mir324	
ENSMUSG00000087723	Gm26278	
ENSMUSG00000105428	Mir3068	
ENSMUSG00000077174	Gm25757	
ENSMUSG00000089033	Gm22163	
ENSMUSG00000080413	Gm26473	
ENSMUSG00000096087	Gm24709	
ENSMUSG00000088536	Gm23278	
ENSMUSG00000048546	Tob2	57259
ENSMUSG00000096017	Gm26502	
ENSMUSG00000005397	Nid1	18073
ENSMUSG00000094922	Gm24759	
ENSMUSG00000087808	Gm23435	
ENSMUSG00000079264	Gm11077	
ENSMUSG00000039529	Atp8b1	54670
ENSMUSG00000093180	Gm25690	
ENSMUSG00000076364	Gm24049	
ENSMUSG00000088710	Gm22730	
ENSMUSG00000089370	Gm22140	
ENSMUSG00000064707	Gm22507	
ENSMUSG00000088095	Gm23669	
ENSMUSG00000094473	Gm25935	
ENSMUSG00000077407	Gm25422	
ENSMUSG00000093883	Gm21866	
ENSMUSG00000077454	Gm25918	
ENSMUSG00000064764	Gm23517	
ENSMUSG00000078444	Gm10941	
ENSMUSG00000099247	Gm27541	
ENSMUSG00000089307	Gm24843	
ENSMUSG00000074108	Rpl10-ps2	
ENSMUSG00000084603	Gm22204	
ENSMUSG00000040877	Wdr25	212198
ENSMUSG00000099133	Gm27605	
ENSMUSG00000044444	Pfn3	75477
ENSMUSG00000064621	Gm26922	
ENSMUSG00000098916	Gm27749	
ENSMUSG00000064775	Gm25205	
ENSMUSG00000093893	n-R5s124	
ENSMUSG00000093290	Mir3572	
ENSMUSG00000096279	Gm9312	
ENSMUSG00000065583	Mir218-2	
ENSMUSG00000089389	Gm24682	
ENSMUSG00000078604	Gm10961	
ENSMUSG00000096107	Gm16505	
ENSMUSG00000088432	Gm25384	
ENSMUSG00000106151	Gm44351	
ENSMUSG00000088999	Gm22763	
ENSMUSG00000093067	Gm23156	
ENSMUSG00000041238	Rbbp8	225182
ENSMUSG00000089424	Mir1930	
ENSMUSG00000034833	Tespa1	67596
ENSMUSG00000092894	Gm23813	
ENSMUSG00000099000	Gm27659	
ENSMUSG00000096113	Mir466b-5	
ENSMUSG00000064798	n-R5s193	
ENSMUSG00000088218	Gm22078	
ENSMUSG00000084552	Gm24840	
ENSMUSG00000020307	Cdc34	216150
ENSMUSG00000064766	Gm26458	
ENSMUSG00000062822	4833420G17Rik	67392
ENSMUSG00000092921	Mir344b	
ENSMUSG00000094550	Gm22393	
ENSMUSG00000021692	Dimt1	66254
ENSMUSG00000098932	Mir6410	
ENSMUSG00000088182	Gm22216	
ENSMUSG00000080452	Mir1306	
ENSMUSG00000098827	Gm27399	
ENSMUSG00000098884	Mir7689	
ENSMUSG00000105165	Mir7686	
ENSMUSG00000080360	Gm25779	
ENSMUSG00000098642	Gm27977	
ENSMUSG00000084480	n-R5s155	
ENSMUSG00000065808	Gm23037	
ENSMUSG00000077565	Gm23201	
ENSMUSG00000056457	Prl2c3	18812
ENSMUSG00000056457	Prl2c3	26421
ENSMUSG00000088631	Gm22311	
ENSMUSG00000088589	Gm22961	
ENSMUSG00000064687	Gm25811	
ENSMUSG00000064833	Gm25926	
ENSMUSG00000077392	Gm24337	
ENSMUSG00000098797	Mir6344	
ENSMUSG00000077691	Gm25344	
ENSMUSG00000096432	Gm22132	
ENSMUSG00000088207	Gm23756	
ENSMUSG00000105187	Gm23377	
ENSMUSG00000024544	Ldlrad4	52662
ENSMUSG00000094476	Gm25934	
ENSMUSG00000074871	Ctsm	64139
ENSMUSG00000089553	Gm24176	
ENSMUSG00000089585	Gm23338	
ENSMUSG00000035351	Nup37	69736
ENSMUSG00000098942	Mir8100	
ENSMUSG00000098437	Mir195b	
ENSMUSG00000106152	Gm44413	
ENSMUSG00000077325	Gm25833	
ENSMUSG00000077022	Gm22707	
ENSMUSG00000088358	Gm24008	
ENSMUSG00000064443	Gm26226	
ENSMUSG00000089599	Gm26157	
ENSMUSG00000089043	Gm24359	
ENSMUSG00000065620	Gm24764	
ENSMUSG00000096779	Gm22112	
ENSMUSG00000092004	Gm17482	
ENSMUSG00000089506	Gm23476	
ENSMUSG00000077685	Gm22498	
ENSMUSG00000095087	Gm25328	
ENSMUSG00000034108	Ccs	12460
ENSMUSG00000099147	Mir7081	
ENSMUSG00000076379	Mir190a	
ENSMUSG00000098910	Mir6416	
ENSMUSG00000024727	Trpm6	225997
ENSMUSG00000098502	Gm27511	
ENSMUSG00000065511	Mir129-2	
ENSMUSG00000093118	Mir3083	
ENSMUSG00000080485	Gm23493	
ENSMUSG00000035781	R3hdm4	109284
ENSMUSG00000092730	Snora24	
ENSMUSG00000034126	Pomt2	217734
ENSMUSG00000076147	Mir694	
ENSMUSG00000095229	Gm2784	100040458
ENSMUSG00000047669	Msl3l2	73390
ENSMUSG00000087743	Gm25153	
ENSMUSG00000095198	Mir467a-3	
ENSMUSG00000105424	Gm44304	
ENSMUSG00000088523	Gm26089	
ENSMUSG00000089036	Gm22158	
ENSMUSG00000076454	Mir762	
ENSMUSG00000044107	Olfr964-ps1	
ENSMUSG00000094765	Gm25523	
ENSMUSG00000088582	Gm22966	
ENSMUSG00000089256	Gm25717	
ENSMUSG00000096211	Gm23330	
ENSMUSG00000088181	Gm22217	
ENSMUSG00000098319	Mir7038	
ENSMUSG00000073789	Gm10577	
ENSMUSG00000077200	Gm25613	
ENSMUSG00000077599	Gm26012	
ENSMUSG00000076190	Gm23256	
ENSMUSG00000050222	Il17d	239114
ENSMUSG00000064514	Gm22455	
ENSMUSG00000092919	Gm24080	
ENSMUSG00000075465	Gm10837	
ENSMUSG00000089422	Gm26008	
ENSMUSG00000106605	Gm44365	
ENSMUSG00000106400	Mir216c	
ENSMUSG00000098357	Mir7094-2	
ENSMUSG00000098997	Mir6901	
ENSMUSG00000077594	Gm26018	
ENSMUSG00000021025	Nfkbia	18035
ENSMUSG00000099049	Gm27289	
ENSMUSG00000106657	AC137678.1	
ENSMUSG00000091548	Gm17572	
ENSMUSG00000104911	AC133189.1	
ENSMUSG00000076376	Mir674	
ENSMUSG00000077334	Gm23013	
ENSMUSG00000095256	n-R5s209	
ENSMUSG00000077332	Gm23014	
ENSMUSG00000088620	Gm23032	
ENSMUSG00000096786	Gm24641	
ENSMUSG00000088883	Gm24212	
ENSMUSG00000021306	Gpr137b	83924
ENSMUSG00000105821	Gm44465	
ENSMUSG00000003228	Grk5	14773
ENSMUSG00000089057	Gm23349	
ENSMUSG00000077437	n-R5s178	
ENSMUSG00000091198	Gm5218	
ENSMUSG00000098976	Mir6769b	
ENSMUSG00000087873	Gm26099	
ENSMUSG00000095986	Gm23053	
ENSMUSG00000077451	Gm25916	
ENSMUSG00000098365	Gm27647	
ENSMUSG00000095678	Gm25101	
ENSMUSG00000075918	n-R5s2	
ENSMUSG00000064731	Snord45b	
ENSMUSG00000077376	Gm25167	
ENSMUSG00000087804	Gm23434	
ENSMUSG00000034522	Zfp395	380912
ENSMUSG00000099088	Gm27920	
ENSMUSG00000096381	Gm25354	
ENSMUSG00000105329	Mir7215	
ENSMUSG00000104794	Mir28c	
ENSMUSG00000105420	Gm44374	
ENSMUSG00000096324	Gm26336	
ENSMUSG00000080555	Gm24396	
ENSMUSG00000093003	Mir3473c	
ENSMUSG00000065926	Gm22798	
ENSMUSG00000077327	Gm25938	
ENSMUSG00000077559	Gm23175	
ENSMUSG00000084517	Gm22480	
ENSMUSG00000065586	Mir96	
ENSMUSG00000098655	Mir7011	
ENSMUSG00000024942	Capn1	12333
ENSMUSG00000088657	Gm24847	
ENSMUSG00000088171	Gm25220	
